Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
165.48904609680176,45.0,-2.8504896076990534,20.365,14.0,17.324047088623047,42.14951039230095
165.6904535293579,45.0,-3.61154908759557,20.715,14.0,16.074377059936523,41.38845091240443
165.8917088508606,45.0,-0.41199061118486924,20.715,15.58800938881513,16.074377059936523,44.58800938881513
166.09272456169128,45.0,-0.9403995956568281,20.949,15.059600404343172,15.25097942352295,44.05960040434317
166.29463124275208,45.0,-1.2693528970741426,21.054,14.730647102925857,14.195903778076172,43.73064710292586
166.4960241317749,45.0,-1.5095712234622738,21.032,14.490428776537726,13.729316711425781,43.490428776537726
166.69767236709595,45.0,-1.6164675279826284,20.896,14.383532472017372,13.14826774597168,43.38353247201737
166.89902567863464,45.0,1.583231452342467,20.896,17.583231452342467,13.14826774597168,46.58323145234247
167.10015058517456,45.0,1.565417873271329,20.656,17.56541787327133,12.821477890014648,46.56541787327133
167.30111694335938,45.0,1.581159149498653,20.33,17.581159149498653,12.524913787841797,46.58115914949865
167.50231099128723,45.0,-0.16914002790283433,19.931,15.830859972097166,12.802691459655762,44.830859972097166
167.7037079334259,45.0,3.030520102471492,19.931,19.030520102471492,12.802691459655762,48.03052010247149
167.9050271511078,45.0,2.425312568515615,19.504,18.425312568515615,14.200495719909668,47.425312568515615
168.1062388420105,45.0,1.4427734821785805,19.137,17.44277348217858,15.33106517791748,46.44277348217858
168.30824089050293,45.0,0.11597624983384947,18.921,16.11597624983385,16.905929565429688,45.11597624983385
168.51003670692444,45.0,-1.4775489072304993,18.905,14.5224510927695,17.8114013671875,43.5224510927695
168.7116026878357,45.0,1.7220573319275232,18.905,17.722057331927523,17.8114013671875,46.72205733192752
168.9125440120697,45.0,0.061830083325943974,19.09,16.061830083325944,18.547624588012695,45.061830083325944
169.113671541214,45.0,-1.3321240684049087,19.411,14.667875931595091,18.306367874145508,43.66787593159509
169.315256357193,45.0,-2.537304073781911,19.795,14.0,17.669937133789062,42.46269592621809
169.51690554618835,45.0,0.662392312711745,19.795,16.662392312711745,17.669937133789062,45.662392312711745
169.71832585334778,45.0,-0.2652166815204069,20.166,15.734783318479593,17.004789352416992,44.73478331847959
169.919438123703,45.0,-0.9042841519772864,20.472,15.095715848022714,15.827075958251953,44.095715848022714
170.12050867080688,45.0,-1.3880137284314529,20.688,14.611986271568547,15.173871040344238,43.61198627156855
170.32169437408447,45.0,1.811690689319505,20.688,17.811690689319505,15.173871040344238,46.811690689319505
170.52316737174988,45.0,-0.10546710396774728,20.794,15.894532896032253,14.266314506530762,44.89453289603225
170.72437047958374,45.0,-0.2563154323685808,20.786,15.74368456763142,13.72909927368164,44.74368456763142
170.9256932735443,45.0,-0.40706950878754355,20.668,15.592930491212456,13.375177383422852,44.592930491212456
171.12687849998474,45.0,-0.7574339311213336,20.469,15.242566068878666,13.692018508911133,44.242566068878666
171.3284137248993,45.0,2.4422430827140644,20.469,18.442243082714064,13.692018508911133,47.442243082714064
171.52972221374512,45.0,2.114047178999229,20.224,18.11404717899923,13.810338973999023,47.11404717899923
171.73068761825562,45.0,1.8413172100893789,19.955,17.84131721008938,13.702825546264648,46.84131721008938
171.93205213546753,45.0,1.4131789069810665,19.671,17.413178906981067,14.122278213500977,46.41317890698107
172.13327050209045,45.0,4.612825050729597,19.671,20.0,14.122278213500977,49.6128250507296
172.33448815345764,45.0,3.80731144825252,19.403,19.80731144825252,14.959572792053223,48.80731144825252
172.535569190979,45.0,2.657768727897924,19.205,18.657768727897924,16.406591415405273,47.657768727897924
172.73748254776,45.0,1.2084828425619634,19.142,17.208482842561963,17.322147369384766,46.20848284256196
172.93903970718384,45.0,4.408164416555849,19.142,20.0,17.322147369384766,49.40816441655585
173.1401607990265,45.0,1.1593829217936928,19.246,17.159382921793693,18.448652267456055,46.15938292179369
173.34146690368652,45.0,-0.4782531103048342,19.504,15.521746889695166,18.735326766967773,44.521746889695166
173.5425353050232,45.0,-2.015764627573162,19.867,14.0,18.6474666595459,42.98423537242684
173.74402451515198,45.0,-3.408848938133211,20.279,14.0,18.354686737060547,41.59115106186679
173.94507789611816,45.0,-0.20918943869551043,20.279,15.79081056130449,18.354686737060547,44.79081056130449
174.14621257781982,45.0,-1.2805424484885037,20.669,14.719457551511496,17.322969436645508,43.719457551511496
174.34742140769958,45.0,-2.08580387355142,20.991,14.0,16.502857208251953,42.91419612644858
174.5493185520172,45.0,-2.658407087191115,21.213,14.0,15.346684455871582,42.341592912808885
174.75031781196594,45.0,0.5412219420539373,21.213,16.541221942053937,15.346684455871582,45.54122194205394
174.9516990184784,45.0,0.15712589528095577,21.321,16.157125895280956,14.653741836547852,45.157125895280956
175.15286350250244,45.0,-0.06065689451759937,21.309,15.9393431054824,13.798124313354492,44.9393431054824
175.3541247844696,45.0,-0.3228065875247168,21.182,15.677193412475283,13.613557815551758,44.67719341247528
