time,throttle,ax,ay,az
8.191753149032593,0.5347201114077074,2.146242535601748,0.0,-11.85623985
8.212551593780518,0.5327407489658924,2.072834042041573,0.0,-11.836626549999998
8.232507228851318,0.5307327623679742,1.996959747837416,0.0,-11.807206599999999
8.255043983459473,0.5283383804092388,1.9188662330536745,0.0,-11.76798
8.275042533874512,0.5261025456787587,1.8397560847483072,0.0,-11.73856005
8.29608702659607,0.5236385062704023,1.7597309662734764,0.0,-11.709140099999999
8.317176342010498,0.5210564329840239,1.6779017096461288,0.0,-11.669913499999998
8.339909315109253,0.5181487730243582,1.5934680636815162,0.0,-11.640493549999999
8.359828472137451,0.515496842096188,1.5086517973133646,0.0,-11.60126695
8.380709886550903,0.5126143191605189,1.420549177582028,0.0,-11.56204035
8.402360916137695,0.5095170085610186,1.3314501698238255,0.0,-11.52281375
8.433866500854492,0.5048175988180726,1.244396407841443,0.0,-11.473780499999998
8.448927402496338,0.5024926010784919,1.1513380470572987,0.0,-11.4345539
8.471290349960327,0.49894928975887903,1.0548368773515688,0.0,-11.385520649999998
8.492904424667358,0.4954238363679602,0.959159839616412,0.0,-11.3364874
8.515050172805786,0.4917120265259426,0.8632438556547709,0.0,-11.28745415
8.536684274673462,0.4879917410139513,0.7680934850892939,0.0,-11.2384209
8.55746579170227,0.48433336894559653,0.6716708365803645,0.0,-11.189387649999999
8.581717729568481,0.47996309136743565,0.5750838029223281,0.0,-11.1403544
8.601718664169312,0.4762802710555798,0.47932948763009525,0.0,-11.09132115
8.62305474281311,0.47227665947772557,0.3813826238670857,0.0,-11.032481249999998
8.645288944244385,0.4680258830259232,0.2844044614803771,0.0,-10.983448
8.665586948394775,0.46407858359794474,0.18829813033233944,0.0,-10.924608099999999
8.686257362365723,0.45999682234656525,0.0929764472991055,0.0,-10.87557485
8.706814289093018,0.4558787495668483,-0.0016390524308050464,0.0,-10.81673495
8.728829145431519,0.45140759520606655,-0.09659965218772455,0.0,-10.757895049999998
8.749532699584961,0.4471489555147113,-0.1899095119689521,0.0,-10.69905515
8.76953649520874,0.44298822976674873,-0.28173370577205686,0.0,-10.6500219
8.790612936019897,0.43855921626865724,-0.37222080019485115,0.0,-10.591181999999998
8.812180042266846,0.4339832186306054,-0.46248517017536606,0.0,-10.5323421
8.833080053329468,0.4295105170682035,-0.5505877581578295,0.0,-10.473502199999999
8.855333805084229,0.4247113170470545,-0.6387060723420466,0.0,-10.4146623
8.877487182617188,0.4199008897924778,-0.7238965451078418,0.0,-10.3558224
8.898402690887451,0.41533362651600586,-0.8093939555970577,0.0,-10.2969825
8.918994665145874,0.41081688283267426,-0.893206280037352,0.0,-10.2381426
8.939725160598755,0.40625373184144314,-0.9745213620336168,0.0,-10.189109349999999
8.968252897262573,0.3999557130201857,-1.050646930830255,0.0,-10.13026945
8.982886552810669,0.39671993315209003,-1.1279859277472295,0.0,-10.07142955
9.003137111663818,0.39223999788882064,-1.2064170099725067,0.0,-10.01258965
9.026856422424316,0.3869944467737548,-1.279946978975256,0.0,-9.953749749999998
9.047580480575562,0.3824176933670582,-1.3510272760777304,0.0,-9.9047165
9.067932605743408,0.3779333064637536,-1.4208835334699574,0.0,-9.8458766
9.089623212814331,0.3731698512217016,-1.4876768251229617,0.0,-9.787036699999998
9.112345933914185,0.3682026577683436,-1.5526941126106657,0.0,-9.73800345
9.133617401123047,0.3635790371562915,-1.615132331349599,0.00980665,-9.67916355
9.155338525772095,0.3588890203023562,-1.6752493882146393,0.0,-9.6301303
9.17529559135437,0.3546121413714715,-1.7332773993931754,0.00980665,-9.5712904
9.19701361656189,0.3499977042395274,-1.7894252694538577,0.00980665,-9.52225715
9.217877626419067,0.34560838742317085,-1.842900347508472,0.00980665,-9.473223899999999
9.238490343093872,0.3413183974649287,-1.8939699127576248,0.00980665,-9.424190649999998
9.258731365203857,0.33715487956558193,-1.9418938514818624,0.00980665,-9.3751574
9.279735326766968,0.3328902434275645,-1.9869867263336762,0.00980665,-9.32612415
9.300504922866821,0.3287334475228844,-2.0295316437003086,0.00980665,-9.2770909
9.320607900619507,0.3247712154308105,-2.069783399330278,0.00980665,-9.228057649999998
9.34314227104187,0.32040611972442984,-2.10699064439725,0.00980665,-9.1790244
9.366128206253052,0.31604211977524116,-2.141457829957525,0.00980665,-9.1397978
9.389188766479492,0.31175951072065483,-2.1734589619617726,0.00980665,-9.09076455
9.410818576812744,0.3078346304297405,-2.2042213107655955,0.00980665,-9.041731299999999
